Algorithm: Kruskal's MST
21518 82886 24
11456 81042 24
87150 90180 24
7494 60068 24
14456 95699 24
71873 75748 24
48797 84805 24
59462 70840 24
59464 99018 24
48799 62886 24
44183 65402 24
44177 71225 24
38041 99998 24
8994 15013 24
81389 93784 24
53995 99329 24
747 38623 24
5083 28644 24
11515 17686 24
19159 71153 24
7445 9334 24
44117 59597 24
14433 21996 24
48820 84033 24
14510 58134 24
31441 80302 24
31447 88572 24
5025 96600 24
8983 53795 24
31450 98343 24
44232 65088 24
28268 57372 24
31460 60031 24
25223 53358 24
14632 41316 24
8473 11729 24
48795 96955 24
81403 81908 24
19178 27390 24
5052 56995 24
9796 20315 24
7459 17656 24
75680 91961 24
850 64262 24
4851 7204 24
855 2045 24
4855 5601 24
48666 97493 24
31206 90535 24
21377 21762 24
17792 29367 24
4859 73136 24
71691 97046 24
44558 71020 24
48671 62465 24
11418 65699 24
38098 71655 24
21388 32907 24
21389 58850 24
17793 56329 24
31226 58970 24
841 77666 24
53677 97907 24
63436 90487 24
1676 13128 24
44674 53947 24
4781 47161 24
10687 11773 24
25440 41725 24
78056 99289 24
4785 5923 24
14832 34253 24
876 23008 24
71699 95920 24
21317 50119 24
28350 80798 24
7539 13585 24
31164 37992 24
31174 44588 24
53602 96788 24
31181 57110 24
4837 81605 24
71668 92192 24
27125 80393 24
34895 44083 24
25352 72247 24
21430 43160 24
74230 90524 24
53735 86504 24
8483 36055 24
21437 80715 24
62216 63557 24
11442 68839 24
14693 48462 24
57309 94530 24
81560 99086 24
4920 50964 24
25328 63471 24
14659 27601 24
75127 76897 24
820 1508 24
1940 95997 24
25313 56643 24
68814 85040 24
19224 65573 24
53683 85105 24
31235 57867 24
31235 86943 24
4875 48084 24
21405 76714 24
10679 27198 24
4878 50564 24
44507 80715 24
17912 43628 24
53715 78925 24
4887 38172 24
36193 56906 24
834 1043 24
38083 77845 24
50716 60724 24
36887 97980 24
85294 87550 24
19098 54817 24
21297 74383 24
5270 84920 24
14190 73709 24
31843 69896 24
31849 41086 24
54296 69593 24
72085 88751 24
9736 49971 24
5291 37286 24
21825 77712 24
21833 96409 24
2657 50235 24
31861 60124 24
67412 87809 24
17988 41169 24
14157 20544 24
64954 85014 24
14155 71945 24
31881 50194 24
5249 88882 24
81066 92319 24
25068 32926 24
54242 70746 24
34727 34779 24
31787 46805 24
31794 51231 24
38000 65672 24
38781 53452 24
8219 43148 24
34695 87671 24
14219 45446 24
14218 40423 24
5259 36758 24
8222 99852 24
43787 56732 24
54275 82195 24
21821 89078 24
34713 74660 24
59575 78050 24
8453 17562 24
21899 44485 24
67384 96818 24
31894 64048 24
21904 99221 24
48934 72723 24
630 23450 24
9049 10468 24
18012 68618 24
43688 64345 24
21896 32229 24
8451 84293 24
37037 80337 24
14127 50932 24
64613 87034 24
43672 87780 24
623 852 24
34676 44176 24
31909 53733 24
50479 64162 24
48918 54185 24
8225 29417 24
65874 71670 24
5305 24154 24
67396 79531 24
21869 22777 24
21872 30047 24
91974 95870 24
27247 67131 24
37975 89447 24
25074 65335 24
5310 62755 24
35855 82760 24
54352 60128 24
14146 44146 24
35861 70867 24
43698 76106 24
37030 90082 24
65885 84178 24
21682 66252 24
21671 74774 24
81242 82185 24
14370 89406 24
5146 6701 24
17919 49565 24
44017 90834 24
21678 70887 24
21679 61269 24
9775 10363 24
14380 63207 24
14356 39652 24
54088 81693 24
34762 35632 24
5159 64191 24
1984 4289 24
67486 68286 24
5162 76278 24
5166 14192 24
14338 16480 24
11525 31682 24
54028 88879 24
31574 89827 24
17916 36586 24
736 4679 24
54050 87458 24
50610 81430 24
14406 58501 24
81276 93320 24
36961 52706 24
21697 36311 24
5127 47571 24
14396 36955 24
44054 75209 24
5133 10129 24
59492 64505 24
14389 18035 24
44043 75289 24
34767 47361 24
43882 45971 24
25121 41455 24
5202 70721 24
705 60120 24
48848 98215 24
1993 4259 24
48863 55921 24
701 8738 24
54162 76145 24
7412 9830 24
40353 59458 24
34740 95529 24
21751 41957 24
9023 10490 24
19114 53890 24
14270 33040 24
2672 28635 24
10641 57283 24
25082 86147 24
17959 95314 24
28237 56284 24
715 14674 24
2695 43479 24
7423 82335 24
714 3453 24
69576 80563 24
65817 99208 24
31672 83904 24
14320 57873 24
8207 8830 24
35869 61047 24
21709 81370 24
14314 35842 24
5200 6618 24
43922 75608 24
11545 39831 24
708 19074 24
57240 83737 24
707 38608 24
33520 37727 24
23986 45243 24
56085 66702 24
73267 78370 24
56874 92410 24
12619 50564 24
66722 84113 24
12617 18891 24
8383 65891 24
73277 96205 24
66714 95988 24
9462 22413 24
10503 13384 24
41669 95522 24
96385 98373 24
18476 20901 24
122 6109 24
12597 27116 24
23948 81181 24
23240 24836 24
10450 25303 24
6511 6634 24
11985 19268 24
66762 79909 24
37381 48075 24
6497 75240 24
11986 89332 24
9468 65856 24
23156 39558 24
11989 39740 24
23161 32767 24
6567 26927 24
73784 74615 24
140 224 24
139 3964 24
23997 72380 24
8384 78276 24
12638 55828 24
6517 13829 24
33493 33495 24
12632 28882 24
7008 86074 24
6597 89605 24
12022 65583 24
107 11190 24
60168 72661 24
23283 31879 24
7012 32630 24
79164 87438 24
56241 69223 24
6620 66479 24
12021 30012 24
23907 23922 24
73356 97841 24
73357 91611 24
41557 96881 24
12501 75905 24
33628 69576 24
6999 17320 24
62597 85681 24
23896 37406 24
12564 82543 24
66690 91699 24
2363 3542 24
9453 27417 24
114 147 24
49663 97226 24
56190 67499 24
9451 79352 24
33556 55577 24
36008 91169 24
76153 97430 24
33568 89708 24
33569 87242 24
6580 46688 24
6580 53447 24
56200 83476 24
12553 33213 24
33570 93082 24
49680 76968 24
37417 73876 24
9494 10171 24
12844 34582 24
6349 25806 24
41962 97297 24
12829 84768 24
7075 73414 24
6360 9876 24
77156 81033 24
184 1990 24
12817 27579 24
18426 53290 24
10440 86121 24
73154 77325 24
33315 36356 24
33315 69170 24
60087 72038 24
2188 20165 24
8324 18343 24
60088 81297 24
9490 55361 24
6315 22001 24
50094 86412 24
8318 50541 24
12897 69547 24
55786 57179 24
60058 91911 24
55793 71262 24
33224 75713 24
12889 64757 24
12883 60665 24
23045 34380 24
22990 75087 24
196 10458 24
6323 48381 24
73826 78515 24
55835 57580 24
12857 25339 24
42000 96471 24
12856 14143 24
38998 89036 24
55980 90291 24
161 35652 24
12705 41862 24
34239 36976 24
10445 31710 24
41815 97757 24
6458 17953 24
158 4247 24
2385 65325 24
2385 40331 24
73204 75210 24
37374 82751 24
34226 54401 24
62660 83739 24
66772 85134 24
66772 78975 24
6485 12551 24
23131 63959 24
41754 96569 24
76154 99854 24
23085 25545 24
23049 84710 24
24065 76090 24
12767 31860 24
7061 44020 24
18438 29510 24
6407 42830 24
9483 78364 24
168 29053 24
6412 63572 24
37580 47626 24
79396 89938 24
38995 63329 24
58196 75003 24
55947 71245 24
163 8714 24
2389 69561 24
12724 86475 24
62674 66554 24
2203 7043 24
60245 82544 24
12269 72840 24
34098 39448 24
8352 19932 24
6814 12010 24
6814 33458 24
60241 92231 24
56540 89519 24
23730 28863 24
73629 89068 24
12256 25462 24
49791 88825 24
23534 44573 24
33921 69024 24
18666 94373 24
77092 89204 24
9402 10179 24
73640 83934 24
6838 47429 24
10480 88021 24
6839 56740 24
49788 57732 24
37546 52540 24
2244 45732 24
48 36060 24
6791 34960 24
23472 89217 24
56480 82334 24
46 389 24
45 76258 24
6962 27837 24
23548 72800 24
56494 90248 24
12087 23432 24
73606 74367 24
33885 79502 24
41314 61013 24
23765 31319 24
56507 89974 24
2248 16165 24
6957 52010 24
12133 26211 24
9376 57057 24
34000 64936 24
23608 81572 24
23678 52810 24
76090 91035 24
34002 40776 24
61368 69391 24
6893 46384 24
6893 91164 24
12124 40104 24
62469 87042 24
6 5954 24
34010 82599 24
56693 77246 24
60290 89735 24
34033 96241 24
23664 70843 24
23658 89217 24
38939 41672 24
41234 82829 24
33931 72380 24
6845 68907 24
10477 78549 24
18590 98984 24
12221 94643 24
56610 80043 24
41104 65903 24
2261 10296 24
49825 61291 24
18575 40489 24
56623 79331 24
10475 25315 24
2262 80401 24
12197 80603 24
23686 68273 24
13 306 24
13 247 24
12123 35493 24
27611 30899 24
56335 68336 24
83 3104 24
33709 97265 24
60207 83324 24
12051 46683 24
37563 76665 24
23855 96186 24
6699 82298 24
10490 31232 24
62577 81245 24
34148 59506 24
12405 13115 24
6713 96613 24
41428 45808 24
78 168 24
9334 12559 24
86562 88945 24
9334 27876 24
6724 44538 24
23842 97076 24
90 607 24
66358 73902 24
23321 31012 24
23321 32208 24
12474 39882 24
92 61686 24
9435 14590 24
41516 70647 24
79080 80046 24
33674 78304 24
23389 47450 24
23339 32492 24
6675 54650 24
41496 55927 24
56299 71188 24
73458 73918 24
88 331 24
6680 60235 24
34150 61554 24
6683 36881 24
2322 61940 24
6752 18592 24
34129 78577 24
33827 63656 24
56423 69874 24
41375 55948 24
23428 24181 24
23807 62244 24
27675 44867 24
12318 74392 24
12067 21972 24
2321 51235 24
18573 41695 24
23445 83435 24
23790 90268 24
23454 80383 24
9415 11494 24
18687 89094 24
73719 77159 24
6786 18731 24
23398 99460 24
41422 92006 24
18558 30226 24
37560 98736 24
6731 29337 24
79025 97978 24
6977 93613 24
66412 97138 24
23835 50765 24
70 832 24
95317 98386 24
8347 86923 24
69116 70939 24
27677 33490 24
41401 91185 24
23827 32646 24
2238 27451 24
2242 4735 24
33804 35451 24
62442 76482 24
55166 76143 24
42671 44720 24
55137 64517 24
85937 95036 24
32736 45209 24
8416 11519 24
376 3272 24
58056 65736 24
75066 79966 24
27953 39482 24
24459 45651 24
2119 14951 24
72694 79582 24
18263 44490 24
22548 96958 24
18265 70696 24
40708 54537 24
10548 18532 24
32774 38382 24
13329 70024 24
67048 90266 24
393 656 24
27999 59870 24
18203 44314 24
27991 61448 24
34458 39139 24
5889 56773 24
7215 32557 24
40680 54421 24
80120 82323 24
59858 64508 24
2484 92852 24
13385 60086 24
22481 46154 24
13374 26639 24
385 3183 24
22503 24872 24
75852 82004 24
62351 68518 24
5917 32045 24
2507 59771 24
24414 41106 24
58252 71276 24
67023 71604 24
37748 99357 24
32820 86274 24
18299 71696 24
9575 16139 24
24417 46566 24
42544 82847 24
32844 41860 24
24432 74799 24
22611 74582 24
93823 98051 24
9192 43235 24
42525 81325 24
50219 77337 24
6008 80994 24
13259 60286 24
24409 95750 24
62853 88526 24
7194 23153 24
49333 96707 24
67045 82388 24
50239 71729 24
42611 94883 24
13307 36248 24
58060 58534 24
72727 94647 24
9180 21218 24
42587 74454 24
5881 59954 24
356 1102 24
24439 73836 24
5977 68337 24
42579 62370 24
5984 19910 24
5985 60906 24
13292 35646 24
5988 89112 24
24433 60135 24
32592 58903 24
13539 22705 24
49136 81134 24
24599 46439 24
50329 58510 24
32563 33090 24
61854 96500 24
2091 62155 24
42881 98547 24
69431 89587 24
13541 26967 24
5811 88557 24
434 717 24
32602 64887 24
13492 30328 24
32611 55669 24
93333 97805 24
49148 85330 24
427 805 24
64894 99956 24
42971 57824 24
24655 29407 24
43038 54444 24
24647 55955 24
64656 71024 24
7254 28028 24
5742 51520 24
32512 88366 24
18148 42394 24
8425 73800 24
22394 89942 24
13558 95971 24
2554 6685 24
5767 12600 24
448 74922 24
11757 74090 24
32548 45751 24
72532 81807 24
85843 87097 24
5772 23490 24
10563 16545 24
22445 37327 24
13438 93298 24
66050 79799 24
80179 97238 24
72609 81152 24
80178 81430 24
8420 98113 24
42784 84354 24
13434 87090 24
22445 28492 24
10562 90651 24
11788 14997 24
24508 82376 24
5866 42656 24
72635 82806 24
37790 70456 24
42746 90808 24
22473 45396 24
37189 90828 24
5833 65601 24
13469 78809 24
419 70922 24
80222 95259 24
37174 45590 24
24560 86468 24
49156 71367 24
8274 23635 24
37819 44831 24
22414 23316 24
7180 65116 24
2534 23084 24
22424 74974 24
55000 75606 24
5842 8212 24
80188 98569 24
13450 16619 24
2529 39180 24
67121 90924 24
66048 78494 24
249 1727 24
2155 5308 24
72912 84352 24
13079 92797 24
42284 58192 24
22845 27020 24
24233 93523 24
61828 64782 24
42272 47524 24
33040 91313 24
86692 92552 24
86690 94045 24
42266 55783 24
62780 72184 24
242 24624 24
33061 37346 24
11898 94527 24
2426 33436 24
33068 95500 24
13040 41754 24
32994 52517 24
24267 48403 24
34346 62464 24
22800 43005 24
13106 48871 24
61445 61674 24
42320 43750 24
24264 29782 24
6129 71382 24
2435 94924 24
66209 83627 24
94450 95019 24
42305 66103 24
42304 55474 24
13092 63115 24
8310 19754 24
22822 28796 24
34342 60096 24
11889 19079 24
24246 76195 24
6258 53992 24
22932 70143 24
39007 74933 24
27457 39238 24
6240 63567 24
12970 45934 24
12970 16572 24
6248 84004 24
12964 95950 24
7100 49634 24
37668 53716 24
18803 18884 24
27472 87372 24
22959 45694 24
24132 60431 24
6270 96062 24
6275 49095 24
50099 99193 24
18416 69907 24
18422 38453 24
42191 61835 24
60017 94248 24
55661 73982 24
40838 65271 24
18818 29223 24
39011 72198 24
22895 39158 24
13017 87592 24
79680 98018 24
33110 58628 24
6126 39472 24
11910 11921 24
13007 44068 24
9248 65921 24
35993 74095 24
72964 78260 24
8398 21197 24
72979 86528 24
18401 93685 24
66856 84005 24
32902 51171 24
55348 86737 24
32889 77379 24
22680 58701 24
66124 67961 24
13203 41322 24
22685 38461 24
94073 96563 24
66987 71345 24
22699 46675 24
13210 27793 24
55400 62890 24
32905 94552 24
24352 27183 24
18325 45360 24
66976 96866 24
55411 93970 24
6058 28527 24
79882 88019 24
301 2839 24
6022 16785 24
18302 22108 24
79968 93167 24
59916 97785 24
336 53899 24
24398 51966 24
11841 19080 24
13244 37626 24
13244 15211 24
67006 68864 24
34379 91185 24
10539 16274 24
13229 50085 24
36108 51166 24
6034 76411 24
73916 81323 24
13213 16040 24
66122 79943 24
22667 78300 24
322 37734 24
42350 56100 24
7152 59076 24
79861 89503 24
59959 83477 24
32949 46017 24
2449 54774 24
72860 95504 24
49417 84168 24
13133 90498 24
79835 81433 24
22756 45153 24
22775 97867 24
11878 63246 24
8403 17417 24
2442 44614 24
7145 96750 24
73892 84063 24
8308 13387 24
38873 93964 24
2438 78453 24
50172 99430 24
13179 97545 24
55424 64169 24
6066 13949 24
24311 87323 24
32924 67081 24
37265 91817 24
2145 19992 24
24309 40816 24
27428 54011 24
62327 64919 24
295 10868 24
72822 82358 24
11866 36097 24
34374 42056 24
59956 76427 24
62373 94381 24
61290 95037 24
24303 85892 24
22752 33613 24
17510 19220 24
52775 72409 24
28594 62280 24
8816 70585 24
58852 75961 24
1146 72746 24
64038 75365 24
30368 32072 24
29866 60355 24
17513 37847 24
15567 34766 24
30357 66343 24
28604 50882 24
1149 82152 24
15574 66168 24
15557 24355 24
65378 86432 24
45666 52415 24
88312 99688 24
8812 58958 24
2961 19734 24
65248 96303 24
19558 31596 24
1547 11474 24
10769 41369 24
45687 67003 24
19493 78665 24
29876 93828 24
17502 76262 24
19376 95820 24
39561 59072 24
25904 51405 24
3491 29679 24
1132 52452 24
52797 86847 24
11224 20269 24
71119 74075 24
16686 25621 24
1335 19118 24
16684 97490 24
20380 60098 24
8820 71688 24
15538 58001 24
35610 62075 24
20752 25882 24
47202 65125 24
45622 55811 24
26842 94797 24
10770 28160 24
9978 30779 24
46384 98310 24
15549 77603 24
35414 71909 24
45629 54865 24
16087 41391 24
29334 53758 24
1144 2035 24
52700 88261 24
7725 25962 24
8689 8700 24
51248 86886 24
52719 71360 24
39764 95832 24
20694 72237 24
16055 22722 24
63761 83961 24
68716 93029 24
8120 9930 24
26183 32091 24
36263 86833 24
65473 66562 24
17192 93646 24
30307 76306 24
68371 83304 24
30288 93246 24
19962 24513 24
16625 72689 24
47144 94379 24
47143 72620 24
58531 73239 24
89528 92276 24
25958 95818 24
1178 15073 24
36667 50643 24
1183 7884 24
1726 16088 24
3162 8226 24
58766 96090 24
1156 8281 24
52291 69317 24
62119 83158 24
26971 50536 24
3907 84683 24
39342 97412 24
29883 86337 24
4228 21805 24
4227 41711 24
4227 23088 24
70013 92331 24
3915 10035 24
52799 79343 24
3677 41293 24
63914 95559 24
1162 42319 24
16061 18018 24
2968 58825 24
30319 35505 24
45721 70427 24
26961 94215 24
45722 94176 24
3531 4328 24
3533 13517 24
1538 37746 24
65297 99930 24
64463 88786 24
38464 66250 24
17580 74256 24
27018 50258 24
61996 83289 24
48406 60601 24
88626 91022 24
20862 40941 24
83880 99062 24
45479 89489 24
10824 18631 24
57462 88525 24
30519 76976 24
1717 14409 24
3454 11091 24
7668 84444 24
8837 89951 24
20129 21681 24
3456 47919 24
30511 33926 24
8635 37954 24
69794 94106 24
15441 91456 24
19599 41121 24
45507 53178 24
30492 89002 24
39552 62057 24
45511 57431 24
45511 64365 24
17596 28072 24
17181 59417 24
45382 78162 24
36735 96746 24
19332 86654 24
65225 67762 24
82303 99543 24
62141 81620 24
19335 25886 24
16775 43649 24
28741 61676 24
47318 57003 24
45392 50257 24
1715 2560 24
20829 79408 24
51097 62849 24
4392 21617 24
36499 79668 24
28784 80297 24
1716 38099 24
7666 27439 24
30555 72833 24
70690 86306 24
17584 18429 24
20866 29548 24
3857 95104 24
4382 31821 24
16381 77197 24
19921 30498 24
57484 58249 24
8642 11222 24
4316 8453 24
48369 64637 24
1118 51702 24
39939 71956 24
2939 85134 24
2940 90741 24
30446 79023 24
36257 38928 24
35737 83456 24
71156 89991 24
29277 71820 24
50900 61843 24
7959 19875 24
3478 4632 24
7833 80725 24
45580 82880 24
4298 45424 24
39933 79099 24
48343 96161 24
8058 45408 24
82473 87755 24
30431 92493 24
35505 95730 24
70311 81839 24
36493 55004 24
19594 90691 24
4339 6140 24
1101 32161 24
28548 66681 24
29812 55706 24
47278 93407 24
8832 88429 24
20820 83198 24
20370 47056 24
17291 86250 24
30475 36754 24
57822 76142 24
1106 4468 24
35335 71592 24
36562 55031 24
19909 33286 24
4330 18276 24
52869 96209 24
35507 59883 24
17558 32817 24
71171 88324 24
20125 24136 24
52265 76784 24
50898 92335 24
47262 50355 24
58468 97998 24
19919 95063 24
10180 75830 24
1260 69337 24
16438 29649 24
16001 26589 24
35304 46073 24
16440 26864 24
20533 30912 24
4061 60677 24
15998 97816 24
30100 30844 24
3660 91136 24
36570 49060 24
11139 14435 24
48138 83931 24
64420 66840 24
46233 57417 24
83032 94831 24
70882 89090 24
30088 99061 24
51831 89482 24
46056 58112 24
68391 75540 24
8066 87001 24
3134 81732 24
1475 1612 24
16511 58500 24
61027 76395 24
30040 36677 24
36316 77877 24
4032 10359 24
47897 65562 24
52522 78795 24
58797 70116 24
20559 21899 24
58797 76722 24
51812 92209 24
45975 68355 24
65433 74371 24
16007 50585 24
39847 41683 24
52506 68887 24
30130 33049 24
64087 66668 24
1247 39662 24
51029 62851 24
8750 82426 24
46253 79015 24
38682 50828 24
10799 28632 24
77814 95513 24
58803 66056 24
20545 45195 24
15820 63131 24
68119 84436 24
26930 58591 24
1813 93587 24
26079 71263 24
46013 61948 24
7797 70151 24
15929 19205 24
46947 92358 24
3636 86020 24
46937 49222 24
46163 67186 24
47947 71987 24
1740 5057 24
36313 77365 24
3643 19300 24
1740 83441 24
3996 98357 24
3646 23089 24
3115 24297 24
48150 68263 24
75183 90861 24
3989 5389 24
1480 39391 24
11112 69916 24
29962 84329 24
31120 40198 24
26134 74331 24
76889 79019 24
20471 40103 24
29962 37029 24
26907 89799 24
39805 52323 24
20084 44650 24
69898 86804 24
60720 89427 24
7913 87251 24
65124 75560 24
15894 62170 24
51035 95655 24
29476 78694 24
20059 77598 24
46974 84924 24
10805 19405 24
15980 77394 24
7803 25910 24
69982 90542 24
39830 69641 24
20559 68232 24
16488 38920 24
10294 75650 24
10062 73109 24
20490 23714 24
16485 35615 24
4013 87883 24
83610 88273 24
20459 73588 24
3023 94964 24
7787 70276 24
51050 73727 24
4010 18659 24
4008 80900 24
1202 9871 24
30240 34774 24
1196 24468 24
8656 15155 24
4155 24832 24
76771 98170 24
89493 94712 24
59074 83256 24
35691 57874 24
10964 66036 24
20631 48503 24
19422 48938 24
46286 57312 24
19981 72995 24
4151 45860 24
30246 78025 24
45827 70705 24
25996 42700 24
1731 2483 24
16587 44811 24
46277 70304 24
4143 78244 24
8686 34595 24
25999 29937 24
70962 73324 24
45848 81700 24
1306 3543 24
19987 26304 24
35423 71959 24
15679 58461 24
1315 1489 24
3542 48088 24
17486 39377 24
30273 36414 24
29902 71225 24
3926 9264 24
45788 78536 24
10815 33003 24
58778 64655 24
19489 68866 24
63904 95133 24
3545 5547 24
1191 77472 24
74636 95509 24
19978 25201 24
48245 76312 24
20643 27252 24
47877 64733 24
30262 48377 24
35206 47230 24
30257 98104 24
46864 56742 24
70385 85234 24
15698 18285 24
15703 75891 24
3552 95302 24
74638 95400 24
69855 82469 24
88383 95588 24
15774 33521 24
1514 26821 24
10271 50850 24
16569 26440 24
30182 43698 24
15780 57002 24
15783 48056 24
20011 31342 24
61639 96755 24
30163 99694 24
1232 7615 24
46268 88328 24
19434 20092 24
15792 47806 24
38496 51644 24
15795 62760 24
68427 79384 24
16012 73843 24
11150 26236 24
19440 80492 24
1239 1651 24
58987 62522 24
60761 80260 24
82808 85539 24
38683 93966 24
26051 71891 24
29405 89825 24
1205 78703 24
38626 68960 24
29398 53365 24
20615 92883 24
45864 86142 24
3666 97348 24
1305 61280 24
36564 79943 24
39308 82857 24
45886 91698 24
7925 17292 24
36454 54175 24
52611 94421 24
52232 77163 24
10024 40115 24
63797 81840 24
17463 39720 24
74625 81628 24
46873 91562 24
45904 97177 24
89441 91916 24
38473 45541 24
47051 48915 24
26496 35729 24
70942 73369 24
30189 74205 24
45913 98421 24
29018 62162 24
1635 9637 24
955 41261 24
36215 50010 24
8701 31161 24
11330 14725 24
53311 87806 24
50744 54688 24
83429 88307 24
44748 89374 24
21120 33860 24
25480 71059 24
17023 67737 24
82001 91458 24
16316 70302 24
1412 70616 24
957 17269 24
1693 9165 24
57952 85695 24
53287 85767 24
25614 33002 24
25615 68873 24
67807 88888 24
3280 75122 24
21104 96897 24
29723 99988 24
964 25723 24
29712 44743 24
19700 57462 24
20182 48791 24
39680 94020 24
47801 85694 24
30890 33350 24
68301 97906 24
8157 96849 24
17031 81716 24
30887 77815 24
44960 72366 24
30882 72036 24
25581 69013 24
17694 25039 24
19693 29648 24
28910 48904 24
21139 70397 24
28422 76475 24
14912 57602 24
21131 85801 24
17697 22055 24
53318 96328 24
8582 15466 24
17327 27915 24
87944 89186 24
68334 72689 24
25644 53172 24
15108 22707 24
8500 45080 24
58590 95287 24
63476 76229 24
39245 71563 24
1898 18901 24
84707 94284 24
20161 54335 24
82073 85707 24
27065 37752 24
3223 13244 24
47598 93129 24
977 87225 24
4589 23050 24
84254 95814 24
3082 4089 24
87998 98476 24
1379 39845 24
980 12315 24
17674 74972 24
47751 54927 24
45084 67740 24
7614 19768 24
71403 88776 24
47593 91526 24
3812 61131 24
52057 61856 24
1383 25830 24
15079 88537 24
36539 60785 24
61976 94141 24
17155 59712 24
14895 33954 24
52131 75649 24
29049 68119 24
17159 59272 24
19638 43280 24
3728 57245 24
10208 22690 24
44945 50903 24
28430 62808 24
3189 94338 24
3189 7045 24
75255 94618 24
16978 46026 24
44738 57230 24
70166 72830 24
16345 82172 24
29617 50911 24
9897 15814 24
53270 70559 24
4592 27612 24
3239 75971 24
4697 17871 24
57380 57961 24
44850 72281 24
2822 36376 24
11360 83170 24
30979 73547 24
25520 68723 24
44862 89630 24
19666 33754 24
44864 48146 24
17099 60144 24
17717 96593 24
16327 89176 24
10114 88316 24
59273 88769 24
16297 24914 24
10790 44015 24
77450 90663 24
19662 73659 24
3765 24061 24
87900 88789 24
20232 24610 24
10841 90822 24
16291 39997 24
10856 32790 24
8911 90114 24
40128 79139 24
25495 73742 24
65149 93183 24
21251 21665 24
74270 77719 24
44789 60933 24
44794 70866 24
14932 52091 24
909 1624 24
47729 87346 24
44782 49856 24
20195 31789 24
27112 75520 24
3252 14563 24
4709 11280 24
1918 21543 24
44829 50967 24
4702 32050 24
58554 74199 24
3746 98686 24
51157 61847 24
35376 86744 24
14955 16588 24
19676 22094 24
21225 38394 24
84423 95487 24
21153 83119 24
53379 63293 24
26716 50919 24
38732 55537 24
29678 50069 24
4652 8184 24
4650 15466 24
36365 62651 24
30907 59320 24
65654 69337 24
30904 61147 24
76554 78497 24
63549 68114 24
1646 3378 24
21151 83250 24
1766 11669 24
46636 49153 24
38581 45904 24
1643 31173 24
14913 47486 24
16256 53478 24
46610 87631 24
942 15467 24
53358 60524 24
16252 71838 24
30901 67070 24
74263 90198 24
25533 32129 24
36822 57993 24
8029 45652 24
71525 88528 24
14988 21271 24
20234 48620 24
10341 53185 24
28923 37787 24
8711 66668 24
19731 27264 24
16318 63814 24
61050 94635 24
46573 58340 24
8909 51919 24
1913 2403 24
52087 62856 24
30948 63036 24
44907 69797 24
2842 4029 24
8550 65957 24
35383 63072 24
7587 62722 24
31046 78626 24
50745 65348 24
34997 94849 24
15296 55858 24
53073 69116 24
25746 53317 24
69770 78547 24
45284 61636 24
51297 95318 24
65566 83274 24
3386 31476 24
7848 55706 24
15284 26957 24
7988 10447 24
30658 58098 24
10249 96331 24
30656 68169 24
10903 17700 24
51597 64916 24
38598 90955 24
3392 8168 24
1588 66588 24
26376 53020 24
17123 37379 24
4443 48590 24
35067 36488 24
17341 19803 24
30636 32997 24
25774 74918 24
70262 72047 24
26256 69074 24
3180 21494 24
34958 39722 24
45243 45364 24
4750 5646 24
48452 82914 24
47832 48246 24
87736 90430 24
15261 28338 24
84091 97562 24
8084 49524 24
10899 77305 24
17334 18466 24
48056 55810 24
70651 93982 24
8144 34625 24
19822 76179 24
1598 40463 24
10829 12176 24
48626 71901 24
36390 62495 24
53535 58798 24
4467 34749 24
64535 73570 24
83260 87865 24
10249 23098 24
20893 38135 24
8626 72615 24
20330 92988 24
14858 67197 24
46467 48669 24
25805 57077 24
58703 80290 24
7886 41441 24
65547 97930 24
84001 85955 24
36739 79994 24
16809 32254 24
4421 31314 24
84448 98355 24
48060 98473 24
20892 93082 24
48636 53553 24
38654 85447 24
81762 95932 24
59163 90027 24
89903 91123 24
20332 38052 24
44677 82093 24
36333 55715 24
52980 54478 24
39531 76541 24
61706 86965 24
36841 61820 24
25778 96316 24
15307 56408 24
20916 86936 24
3843 6722 24
26800 40882 24
1674 33668 24
17346 18166 24
9928 30951 24
26379 35706 24
35527 98187 24
26618 33898 24
53090 94698 24
26882 90248 24
52052 88636 24
16824 80208 24
26246 69886 24
19856 63627 24
50854 51802 24
16369 50173 24
39411 80885 24
26609 88730 24
26607 46172 24
19863 95415 24
16370 85111 24
63617 69409 24
38597 89388 24
58435 81638 24
48001 70059 24
7622 85296 24
27114 70900 24
75536 88790 24
7881 94470 24
4751 86370 24
15184 53631 24
4532 8383 24
4528 28987 24
28899 84219 24
52165 91373 24
46558 97998 24
2869 25361 24
3334 5075 24
47543 58421 24
85146 86174 24
31084 84098 24
8002 10708 24
19793 82610 24
15207 25487 24
1774 64653 24
67860 82371 24
84170 94930 24
1005 94302 24
30784 71339 24
11310 40830 24
19634 94720 24
15149 34645 24
25654 32553 24
16312 20853 24
20271 73084 24
29738 79547 24
1373 27396 24
20283 39431 24
30787 36988 24
27051 35242 24
48002 81923 24
19631 36000 24
38421 81353 24
19301 45069 24
16951 24758 24
48519 49350 24
20287 45071 24
71390 76206 24
3325 9430 24
21048 31330 24
29748 71801 24
3187 69038 24
11302 30248 24
10710 27983 24
15235 24403 24
53125 87817 24
29754 37650 24
1885 5667 24
17308 45891 24
48463 77227 24
30718 85928 24
39417 74671 24
8050 38890 24
3215 9996 24
30718 62690 24
4755 41996 24
87315 93745 24
